,model_2008,displ_2008,cyl_2008,trans_2008,drive_2008,fuel_2008,veh_class_2008,air_pollution_score_2008,city_mpg_2008,hwy_mpg_2008,cmb_mpg_2008,greenhouse_gas_score_2008,smartway_2008,model_2018,displ_2018,cyl_2018,trans_2018,drive_2018,fuel_2018,veh_class_2018,air_pollution_score_2018,city_mpg_2018,hwy_mpg_2018,cmb_mpg_2018,greenhouse_gas_score_2018,smartway_2018
484,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,21.0,19.0,3,No
485,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3,No
486,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,pickup,5.0,18.0,25.0,21.0,4,No
487,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,pickup,5.0,16.0,21.0,18.0,3,No
488,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3,No
489,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,pickup,5.0,17.0,23.0,19.0,3,No
490,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,5.0,8,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3,No
491,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,5.0,8,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3,No
492,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,5.0,8,SemiAuto-10,2WD,Gasoline,pickup,3.0,17.0,23.0,19.0,3,No
493,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,5.0,8,SemiAuto-10,4WD,Gasoline,pickup,3.0,15.0,19.0,17.0,3,No
494,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,5.0,8,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3,No
495,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2,no,FORD F150,5.0,8,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3,No
496,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,small car,9.5,24.0,33.0,28.0,8,yes,FORD Focus,1.0,3,Man-6,2WD,Gasoline,small car,3.0,30.0,40.0,34.0,8,Yes
497,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,small car,9.5,24.0,33.0,28.0,8,yes,FORD Focus,1.0,3,SemiAuto-6,2WD,Gasoline,small car,3.0,27.0,38.0,31.0,7,Yes
498,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,small car,9.5,24.0,33.0,28.0,8,yes,FORD Focus,2.0,4,AMS-6,2WD,Gasoline,small car,7.0,24.0,34.0,28.0,6,No
499,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,small car,9.5,24.0,33.0,28.0,8,yes,FORD Focus,2.0,4,AutoMan-6,2WD,Gasoline,small car,7.0,26.0,38.0,31.0,7,Yes
500,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,small car,9.5,24.0,33.0,28.0,8,yes,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,7.0,25.0,34.0,28.0,6,No
501,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,35.0,28.0,8,yes,FORD Focus,1.0,3,Man-6,2WD,Gasoline,small car,3.0,30.0,40.0,34.0,8,Yes
502,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,35.0,28.0,8,yes,FORD Focus,1.0,3,SemiAuto-6,2WD,Gasoline,small car,3.0,27.0,38.0,31.0,7,Yes
503,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,35.0,28.0,8,yes,FORD Focus,2.0,4,AMS-6,2WD,Gasoline,small car,7.0,24.0,34.0,28.0,6,No
504,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,35.0,28.0,8,yes,FORD Focus,2.0,4,AutoMan-6,2WD,Gasoline,small car,7.0,26.0,38.0,31.0,7,Yes
505,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24.0,35.0,28.0,8,yes,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,7.0,25.0,34.0,28.0,6,No
506,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7,yes,FORD Fusion,1.5,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,23.0,34.0,27.0,6,No
507,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7,yes,FORD Fusion,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,25.0,5,No
508,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7,yes,FORD Fusion,2.0,4,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,29.0,23.0,5,No
509,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7,yes,FORD Fusion,2.5,4,Auto-6,2WD,Gasoline,midsize car,5.0,21.0,32.0,25.0,5,No
510,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7,yes,FORD Fusion,2.7,6,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4,No
511,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6,yes,FORD Fusion,1.5,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,23.0,34.0,27.0,6,No
512,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6,yes,FORD Fusion,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,25.0,5,No
513,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6,yes,FORD Fusion,2.0,4,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,29.0,23.0,5,No
514,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6,yes,FORD Fusion,2.5,4,Auto-6,2WD,Gasoline,midsize car,5.0,21.0,32.0,25.0,5,No
515,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6,yes,FORD Fusion,2.7,6,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4,No
516,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6,yes,FORD Fusion,1.5,4,SemiAuto-6,2WD,Gasoline,midsize car,7.0,23.0,34.0,27.0,6,No
517,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6,yes,FORD Fusion,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,25.0,5,No
518,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6,yes,FORD Fusion,2.0,4,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,29.0,23.0,5,No
519,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6,yes,FORD Fusion,2.5,4,Auto-6,2WD,Gasoline,midsize car,5.0,21.0,32.0,25.0,5,No
520,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6,yes,FORD Fusion,2.7,6,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4,No
521,FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,small car,7.0,16.0,24.0,19.0,5,no,FORD Mustang,2.3,4,Man-6,2WD,Gasoline,small car,5.0,21.0,31.0,25.0,5,No
522,FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,small car,7.0,16.0,24.0,19.0,5,no,FORD Mustang,2.3,4,SemiAuto-10,2WD,Gasoline,small car,5.0,21.0,32.0,25.0,5,No
523,FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,small car,7.0,16.0,24.0,19.0,5,no,FORD Mustang,5.0,8,Man-6,2WD,Gasoline,small car,3.0,15.0,25.0,18.0,3,No
524,FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,small car,7.0,16.0,24.0,19.0,5,no,FORD Mustang,5.0,8,SemiAuto-10,2WD,Gasoline,small car,3.0,16.0,25.0,19.0,3,No
525,FORD Mustang,4.0,6,Man-5,2WD,Gasoline,small car,7.0,17.0,26.0,20.0,6,yes,FORD Mustang,2.3,4,Man-6,2WD,Gasoline,small car,5.0,21.0,31.0,25.0,5,No
526,FORD Mustang,4.0,6,Man-5,2WD,Gasoline,small car,7.0,17.0,26.0,20.0,6,yes,FORD Mustang,2.3,4,SemiAuto-10,2WD,Gasoline,small car,5.0,21.0,32.0,25.0,5,No
527,FORD Mustang,4.0,6,Man-5,2WD,Gasoline,small car,7.0,17.0,26.0,20.0,6,yes,FORD Mustang,5.0,8,Man-6,2WD,Gasoline,small car,3.0,15.0,25.0,18.0,3,No
528,FORD Mustang,4.0,6,Man-5,2WD,Gasoline,small car,7.0,17.0,26.0,20.0,6,yes,FORD Mustang,5.0,8,SemiAuto-10,2WD,Gasoline,small car,3.0,16.0,25.0,19.0,3,No
529,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,7.0,15.0,22.0,18.0,5,no,FORD Mustang,2.3,4,Man-6,2WD,Gasoline,small car,5.0,21.0,31.0,25.0,5,No
530,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,7.0,15.0,22.0,18.0,5,no,FORD Mustang,2.3,4,SemiAuto-10,2WD,Gasoline,small car,5.0,21.0,32.0,25.0,5,No
531,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,7.0,15.0,22.0,18.0,5,no,FORD Mustang,5.0,8,Man-6,2WD,Gasoline,small car,3.0,15.0,25.0,18.0,3,No
532,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,7.0,15.0,22.0,18.0,5,no,FORD Mustang,5.0,8,SemiAuto-10,2WD,Gasoline,small car,3.0,16.0,25.0,19.0,3,No
533,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,7.0,15.0,23.0,18.0,5,no,FORD Mustang,2.3,4,Man-6,2WD,Gasoline,small car,5.0,21.0,31.0,25.0,5,No
534,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,7.0,15.0,23.0,18.0,5,no,FORD Mustang,2.3,4,SemiAuto-10,2WD,Gasoline,small car,5.0,21.0,32.0,25.0,5,No
535,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,7.0,15.0,23.0,18.0,5,no,FORD Mustang,5.0,8,Man-6,2WD,Gasoline,small car,3.0,15.0,25.0,18.0,3,No
536,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,7.0,15.0,23.0,18.0,5,no,FORD Mustang,5.0,8,SemiAuto-10,2WD,Gasoline,small car,3.0,16.0,25.0,19.0,3,No
537,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,6.0,15.0,22.0,18.0,5,no,FORD Mustang,2.3,4,Man-6,2WD,Gasoline,small car,5.0,21.0,31.0,25.0,5,No
538,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,6.0,15.0,22.0,18.0,5,no,FORD Mustang,2.3,4,SemiAuto-10,2WD,Gasoline,small car,5.0,21.0,32.0,25.0,5,No
539,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,6.0,15.0,22.0,18.0,5,no,FORD Mustang,5.0,8,Man-6,2WD,Gasoline,small car,3.0,15.0,25.0,18.0,3,No
540,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,6.0,15.0,22.0,18.0,5,no,FORD Mustang,5.0,8,SemiAuto-10,2WD,Gasoline,small car,3.0,16.0,25.0,19.0,3,No
541,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,6.0,15.0,23.0,18.0,5,no,FORD Mustang,2.3,4,Man-6,2WD,Gasoline,small car,5.0,21.0,31.0,25.0,5,No
542,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,6.0,15.0,23.0,18.0,5,no,FORD Mustang,2.3,4,SemiAuto-10,2WD,Gasoline,small car,5.0,21.0,32.0,25.0,5,No
543,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,6.0,15.0,23.0,18.0,5,no,FORD Mustang,5.0,8,Man-6,2WD,Gasoline,small car,3.0,15.0,25.0,18.0,3,No
544,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,6.0,15.0,23.0,18.0,5,no,FORD Mustang,5.0,8,SemiAuto-10,2WD,Gasoline,small car,3.0,16.0,25.0,19.0,3,No
545,FORD Mustang,5.4,8,Man-6,2WD,Gasoline,small car,6.0,14.0,20.0,16.0,4,no,FORD Mustang,2.3,4,Man-6,2WD,Gasoline,small car,5.0,21.0,31.0,25.0,5,No
546,FORD Mustang,5.4,8,Man-6,2WD,Gasoline,small car,6.0,14.0,20.0,16.0,4,no,FORD Mustang,2.3,4,SemiAuto-10,2WD,Gasoline,small car,5.0,21.0,32.0,25.0,5,No
547,FORD Mustang,5.4,8,Man-6,2WD,Gasoline,small car,6.0,14.0,20.0,16.0,4,no,FORD Mustang,5.0,8,Man-6,2WD,Gasoline,small car,3.0,15.0,25.0,18.0,3,No
548,FORD Mustang,5.4,8,Man-6,2WD,Gasoline,small car,6.0,14.0,20.0,16.0,4,no,FORD Mustang,5.0,8,SemiAuto-10,2WD,Gasoline,small car,3.0,16.0,25.0,19.0,3,No
549,FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,large car,9.5,17.0,24.0,19.0,5,no,FORD Taurus,3.5,6,SemiAuto-6,2WD,Gasoline,large car,3.0,18.0,27.0,21.0,4,No
550,FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,large car,9.5,17.0,24.0,19.0,5,no,FORD Taurus,3.5,6,SemiAuto-6,4WD,Gasoline,large car,3.0,16.0,24.0,19.0,3,No
551,FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,large car,9.5,17.0,24.0,19.0,5,no,FORD Taurus,3.5,6,SemiAuto-6,4WD,Gasoline,large car,3.0,17.0,24.0,19.0,3,No
552,FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,large car,9.5,18.0,28.0,22.0,6,yes,FORD Taurus,3.5,6,SemiAuto-6,2WD,Gasoline,large car,3.0,18.0,27.0,21.0,4,No
553,FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,large car,9.5,18.0,28.0,22.0,6,yes,FORD Taurus,3.5,6,SemiAuto-6,4WD,Gasoline,large car,3.0,16.0,24.0,19.0,3,No
554,FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,large car,9.5,18.0,28.0,22.0,6,yes,FORD Taurus,3.5,6,SemiAuto-6,4WD,Gasoline,large car,3.0,17.0,24.0,19.0,3,No
555,GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5,no,GMC Acadia,2.5,4,Auto-6,2WD,Gasoline,standard SUV,3.0,21.0,26.0,23.0,5,No
556,GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5,no,GMC Acadia,2.5,4,Auto-6,4WD,Gasoline,standard SUV,3.0,21.0,25.0,23.0,5,No
557,GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5,no,GMC Acadia,3.6,6,Auto-6,2WD,Gasoline,standard SUV,5.0,18.0,25.0,21.0,4,No
558,GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5,no,GMC Acadia,3.6,6,Auto-6,4WD,Gasoline,standard SUV,5.0,17.0,25.0,20.0,4,No
559,GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5,no,GMC Acadia,2.5,4,Auto-6,2WD,Gasoline,standard SUV,3.0,21.0,26.0,23.0,5,No
560,GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5,no,GMC Acadia,2.5,4,Auto-6,4WD,Gasoline,standard SUV,3.0,21.0,25.0,23.0,5,No
561,GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5,no,GMC Acadia,3.6,6,Auto-6,2WD,Gasoline,standard SUV,5.0,18.0,25.0,21.0,4,No
562,GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5,no,GMC Acadia,3.6,6,Auto-6,4WD,Gasoline,standard SUV,5.0,17.0,25.0,20.0,4,No
563,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3,No
564,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3,No
565,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3,No
566,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3,No
567,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4,No
568,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3,No
569,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3,No
570,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3,No
571,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,6.2,8,Auto-8,2WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3,No
572,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,6.2,8,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3,No
573,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,4.3,6,Auto-6,2WD,Ethanol,pickup,5.0,12.0,16.0,14.0,4,No
574,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,4.3,6,Auto-6,4WD,Ethanol,pickup,5.0,12.0,15.0,13.0,3,No
575,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Ethanol,pickup,3.0,12.0,17.0,14.0,3,No
576,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Ethanol,pickup,3.0,11.0,16.0,13.0,3,No
577,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,4.3,6,Auto-6,2WD,Gas,pickup,5.0,18.0,24.0,20.0,4,No
578,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,4.3,6,Auto-6,4WD,Gas,pickup,5.0,17.0,22.0,19.0,3,No
579,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gas,pickup,3.0,16.0,23.0,19.0,3,No
580,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gas,pickup,3.0,16.0,22.0,18.0,3,No
581,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3,No
582,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3,No
583,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3,No
584,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3,No
585,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4,No
586,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3,No
587,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3,No
588,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3,No
589,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,6.2,8,Auto-8,2WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3,No
590,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,6.2,8,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3,No
591,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,4.3,6,Auto-6,2WD,Ethanol,pickup,5.0,12.0,16.0,14.0,4,No
592,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,4.3,6,Auto-6,4WD,Ethanol,pickup,5.0,12.0,15.0,13.0,3,No
593,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Ethanol,pickup,3.0,12.0,17.0,14.0,3,No
594,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Ethanol,pickup,3.0,11.0,16.0,13.0,3,No
595,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,4.3,6,Auto-6,2WD,Gas,pickup,5.0,18.0,24.0,20.0,4,No
596,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,4.3,6,Auto-6,4WD,Gas,pickup,5.0,17.0,22.0,19.0,3,No
597,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gas,pickup,3.0,16.0,23.0,19.0,3,No
598,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gas,pickup,3.0,16.0,22.0,18.0,3,No
599,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3,No
600,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3,No
601,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3,No
602,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3,No
603,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4,No
604,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3,No
605,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3,no,GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3,No
